固梗	1	1	1	1
八白	1	2	2	2
体机	1	2	2	2
口日	1	2	2	2
戒报	1	1	1	1
筹谋	1	1	1	1
雨露	1	4	5	5
明解	1	1	1	1
技监	1	1	1	1
急死	1	1	1	1
分挟	1	1	1	1
服许	1	1	1	1
尘漠	1	1	1	1
口文	1	1	1	1
世达	1	1	1	1
移行	1	1	1	1
刑祸	1	1	1	1
战秀	1	1	1	1
九十	1	1	1	3
锋风	1	1	1	1
雨霧	1	1	1	1
竦肃	1	1	1	1
值名	1	4	4	4
始生	1	1	1	1
垢毛	1	1	1	1
以红	1	1	1	1
原泉	1	2	2	2
刁责	1	1	1	1
录道	1	1	1	1
物言	1	1	1	1
份段	1	1	1	1
妆洗	1	1	1	1
气然	1	1	1	1
刺性	1	1	1	1
情持	1	1	1	1
号户	1	1	1	1
唬骗	1	1	1	1
初小	1	1	1	1
由谋	1	1	1	1
二抗	1	1	1	1
物观	1	1	1	1
战程	1	1	1	1
傻态	1	1	1	1
养惠	1	1	1	1
气煦	1	1	1	1
锋鬃	1	1	1	1
至饵	1	2	2	2
援粮	1	1	1	1
希赛	1	1	1	1
救经	1	1	1	1
狗虎	1	1	1	1
卑萨	1	1	1	1
纵顺	1	1	1	1
已矣	1	1	1	1
天才	1	1	1	1
身首	1	1	1	1
笏颊	1	1	1	1
位元	1	1	1	1
技略	1	1	1	1
口星	1	1	1	1
位党	1	1	1	1
尘流	1	2	2	2
锋驱	1	1	1	1
挤捏	1	1	1	1
牢王	1	1	1	1
待耐	1	1	1	1
宗豪	1	1	1	1
明识	1	1	1	1
待耳	1	1	1	1
世赎	1	1	1	1
九兼	1	1	1	1
气炁	1	1	1	1
当闻	1	1	1	1
后酣	1	1	1	1
狧猦	1	1	1	1
侣友	1	2	2	2
尘涯	1	1	1	1
蔽障	1	1	1	1
摘铸	1	1	1	1
归随	1	1	1	1
何所	1	1	1	1
荒长	1	1	1	1
拿未	1	1	1	1
带结	1	1	1	1
决并	1	1	1	1
编翻	1	1	1	1
思道	1	1	1	1
冒履	1	1	1	1
拿来	1	1	1	1
泄洩	1	1	2	2
公私	1	1	1	1
鸳鹓	1	1	1	1
牙魂	1	1	2	2
刀芒	1	1	1	1
冻瓦	1	1	1	1
十鸟	1	1	1	1
根跟	1	1	1	1
纇颣	1	1	1	1
体技	1	1	1	1
公移	1	1	1	1
口急	1	1	1	1
威怒	1	1	1	1
体拟	1	1	1	1
情日	1	1	1	1
莱菜	1	1	1	1
原核	1	1	1	1
救禁	1	1	1	1
冷造	1	1	1	1
好睦	1	1	1	1
归送	1	1	1	1
归逃	1	1	1	1
冷速	1	1	1	1
忧扰	1	1	1	1
尘毫	1	1	1	1
挨擦	1	1	1	1
劈破	1	1	1	1
决快	1	1	1	1
肝面	1	1	1	1
冒带	1	1	1	1
共异	1	1	1	1
体性	1	1	1	1
兰广	1	1	1	1
体态	1	1	1	1
荒露	1	1	1	1
套意	1	1	1	1
安而	1	1	1	1
忘违	1	1	1	2
利起	1	1	1	1
庶细	1	1	1	1
叹嗟	1	1	1	1
嫌猜	1	1	1	1
战经	1	1	1	1
坐睡	1	1	1	1
何未	1	1	1	1
也是	1	1	1	1
坠颈	1	1	1	1
兽沙	1	1	1	1
卷返	1	1	1	1
物赏	1	1	1	1
根边	1	1	1	1
近远	1	1	1	1
移迁	1	2	2	2
移过	1	1	1	1
繮缰	1	1	1	1
坠飘	1	1	1	1
情明	1	1	1	1
世视	1	1	1	1
施铺	1	1	1	1
明达	1	1	1	1
明辉	1	1	1	1
煞羽	1	1	1	1
忧惑	1	1	1	1
吏鹄	1	1	1	1
枪缴	1	1	1	1
忧患	1	3	5	5
冒当	1	1	1	1
忧恶	1	2	2	2
鳞麟	1	1	1	1
博瀚	1	1	1	1
羊羽	1	1	1	1
位合	1	1	1	1
牙须	1	1	1	1
奸懒	1	1	1	1
掀揎	1	1	1	1
厖庞	1	1	1	1
遁遯	1	1	1	1
忠道	1	1	1	1
奸憝	1	1	1	1
遁避	1	1	1	1
升生	1	1	1	1
晖辉	1	1	1	1
技美	1	3	3	3
威波	1	1	1	1
拦遮	1	1	1	1
以眼	1	1	1	1
国秦	1	1	1	1
决刻	1	1	1	1
弯躬	1	1	1	1
决制	1	1	1	1
善寿	1	1	1	1
具运	1	1	1	1
不九	1	1	1	1
抅拘	1	1	1	1
用设	1	1	2	2
博缓	1	1	1	1
小私	1	1	1	1
决办	1	1	1	1
兽拳	1	1	1	1
遂隧	1	1	1	1
原旧	1	1	1	1
塑捏	1	1	1	1
差等	1	1	1	1
奕赫	1	1	1	1
拳枚	1	1	1	1
熟稔	1	2	2	2
多跨	1	1	1	1
旷易	1	1	1	1
忘背	1	1	1	2
小破	1	1	1	1
房窠	1	1	1	1
根能	1	1	1	1
鞀鼗	1	1	1	1
客迹	1	1	1	1
端难	1	1	1	1
冷鳞	1	1	1	1
绣萧	1	1	1	1
欢活	1	2	2	2
值屑	1	1	1	1
狗贼	1	2	3	3
决厥	1	1	1	1
慢要	1	1	1	1
情欲	1	1	1	1
原材	1	2	2	2
共协	1	1	1	1
气神	1	1	1	1
将相	1	1	1	1
始终	1	1	1	1
安忧	1	1	1	1
安谢	1	1	1	1
最较	1	1	1	1
叹太	1	1	1	1
榴皓	1	1	1	1
待观	1	2	3	4
卑谦	1	1	1	1
治管	1	2	2	2
任望	1	1	1	1
不众	1	1	1	1
脾髀	1	1	1	1
国等	1	1	1	1
至通	1	1	1	1
固据	1	1	1	1
待街	1	1	1	1
橐金	1	1	1	1
牙铸	1	1	2	2
牙链	1	1	1	1
叹士	1	1	1	1
十重	1	1	1	1
不亨	1	1	1	1
急慢	1	1	1	1
长髯	1	1	1	1
蚍蜱	1	1	1	1
截身	1	1	1	1
物股	1	1	1	1
办处	1	1	1	1
冒卖	1	1	1	1
善士	1	1	1	1
以理	1	1	1	1
多达	1	1	1	1
将知	1	1	1	1
神诡	1	1	1	1
浄脆	1	3	4	4
翅翔	1	1	1	1
不举	1	1	2	2
泽莽	1	1	1	1
作论	1	1	1	1
善待	1	1	1	1
吊守	1	1	1	1
挂题	1	1	1	1
狗裘	1	1	1	1
寞落	1	1	1	1
带盘	1	1	1	1
将点	1	1	1	1
气缕	1	1	2	2
猴邪	1	1	1	1
善德	1	1	1	1
什考	1	1	1	1
气罪	1	1	1	1
待迎	1	1	1	1
九广	1	1	1	1
兼旁	1	1	1	1
待辅	1	1	1	1
五色	1	2	2	2
侮存	1	1	1	1
尘护	1	1	1	1
待达	1	1	1	1
吊孤	1	1	1	1
识食	1	1	1	1
且怯	1	1	1	1
溜里	1	1	1	1
宜有	1	1	1	1
夺逐	1	3	3	3
至限	1	1	1	1
急杞	1	1	1	1
卜普	1	1	1	1
共周	1	1	1	1
号浙	1	1	1	1
掌爪	1	1	1	1
戒渐	1	1	1	1
共咸	1	2	2	2
急极	1	1	1	1
屈竭	1	1	1	3
俭杀	1	1	1	1
单短	1	1	1	1
至集	1	1	1	2
奸残	1	1	1	1
偎投	1	1	1	1
死溺	1	1	1	1
其铁	1	1	1	1
虞讳	1	1	1	1
抹篙	1	1	1	1
址说	1	1	1	1
秀范	1	1	1	1
界纪	1	1	1	1
勇雄	1	1	1	1
以然	1	1	1	1
明蛇	1	1	1	1
亮铸	1	1	1	1
拾攀	1	1	1	1
女娘	1	1	1	1
恭羁	1	1	1	1
俗界	1	1	1	1
劣律	1	1	1	1
拔跋	1	1	1	1
世而	1	1	1	1
技神	1	1	1	1
仓车	1	1	1	1
裁部	1	1	1	1
份权	1	1	1	1
明虑	1	1	1	1
暝瞑	1	1	1	1
情清	1	1	1	1
国级	1	1	1	1
减碎	1	2	3	3
世臣	1	1	1	1
炉鑪	1	1	1	1
兰坦	1	1	1	1
堰掩	1	1	1	1
端道	1	1	1	1
字躯	1	1	1	1
泽耶	1	1	1	1
杷爬	1	1	1	1
枫角	1	1	1	1
善少	1	1	1	1
位尊	1	1	1	1
劈爨	1	1	1	1
聋蒙	1	1	1	1
秀节	1	1	1	1
斥除	1	1	1	1
胜高	1	2	2	2
女孺	1	1	1	1
咨谘	1	1	1	1
女学	1	1	1	1
丹卡	1	1	1	1
灼白	1	1	1	1
浊浑	1	1	1	1
出杼	1	1	1	1
作弄	1	1	1	1
欺看	1	1	1	1
劳浮	1	1	1	1
作张	1	1	1	1
出本	1	1	1	1
鄙陋	1	1	1	1
制药	1	1	1	1
学法	1	3	3	3
师表	1	1	1	1
弹惮	1	1	1	1
愁皱	1	2	2	2
卖破	1	1	1	1
钟钩	1	1	1	1
瘠骨	1	1	1	1
劳消	1	1	1	1
火织	1	2	2	2
枯涸	1	1	2	2
入益	1	1	1	1
度济	1	2	2	2
亲情	1	3	3	3
作并	1	1	1	1
作干	1	1	1	1
翁豪	1	1	1	1
授致	1	1	2	2
一死	1	1	2	2
检评	1	1	1	1
之敢	1	1	1	1
入登	1	1	1	1
检试	1	1	1	1
坎埳	1	1	1	1
疑语	1	1	1	1
千群	1	1	1	1
别饶	1	1	1	1
业理	1	1	1	1
疑议	1	1	1	1
一毫	1	2	2	2
罩锁	1	1	1	1
劳潜	1	1	1	1
洛辛	1	1	1	1
子志	1	1	1	1
出故	1	1	1	1
文综	1	1	1	1
洛达	1	1	1	1
宝玩	1	1	1	1
斧靴	1	1	1	1
度渡	1	2	2	2
出放	1	1	1	1
宝珍	1	3	3	3
煌皇	1	1	1	1
罩障	1	1	1	1
改透	1	2	2	2
装警	1	1	1	1
慑苟	1	1	1	1
磨立	1	1	1	1
子影	1	1	2	2
墨数	1	1	1	1
眉腿	1	1	1	1
纸语	1	2	2	2
讦迂	1	1	1	1
装设	1	1	1	1
得见	1	2	3	3
盗舍	1	1	1	1
敦顿	1	1	1	1
奥贾	1	1	1	1
喜开	1	1	1	1
相难	1	2	2	2
得解	1	1	1	1
作工	1	1	1	1
丝烬	1	1	1	1
出斗	1	1	1	1
翼语	1	1	1	1
唾朝	1	1	1	1
山挺	1	1	1	1
三巴	1	1	1	1
束速	1	1	1	1
喜应	1	1	1	1
申鲜	1	1	1	1
枯清	1	2	2	2
得行	1	2	2	2
辛酸	1	1	1	1
墨摸	1	1	1	1
多很	1	1	1	1
喜广	1	1	1	1
吟默	1	1	1	1
师让	1	1	1	1
只直	1	1	1	1
觚铅	1	1	1	1
眉耳	1	1	1	1
云性	1	1	1	1
改除	1	1	1	1
枯楛	1	1	1	1
老苦	1	1	1	1
浆渖	1	1	1	1
上大	1	1	1	1
磨糜	1	1	1	1
头绷	1	1	1	1
智节	1	1	1	1
作学	1	1	1	1
命济	1	1	1	1
命涣	1	1	1	1
束韬	1	1	1	1
灼狂	1	1	1	1
新金	1	1	1	1
据踞	1	1	1	2
宇明	1	1	1	1
千端	1	1	1	1
喜大	1	1	1	1
游突	1	1	1	1
耦藕	1	1	1	1
品地	1	1	1	1
肾膂	1	1	1	1
士罗	1	1	1	1
泉赏	1	1	1	1
厅戒	1	1	1	1
大钉	1	1	1	1
努苦	1	1	1	1
只炙	1	1	1	1
征称	1	1	1	1
弱短	1	1	1	1
宏洪	1	1	1	2
疑辩	1	3	3	3
卓远	1	1	1	1
单职	1	1	1	1
丁甲	1	1	1	1
出抛	1	2	2	2
画说	1	1	1	1
售布	1	1	1	1
山星	1	1	1	1
作备	1	1	1	1
一气	1	1	1	1
画话	1	1	1	1
文章	1	2	2	2
敛静	1	1	1	1
子家	1	1	1	2
丁的	1	1	1	1
征税	1	1	1	1
子官	1	1	1	1
子实	1	1	1	1
疑调	1	1	1	1
疑谋	1	1	1	1
匿灭	1	1	1	1
亲朋	1	1	1	1
辟达	1	1	1	1
坚紧	1	1	1	1
倒载	1	1	1	1
蚓鸱	1	1	1	1
文程	1	1	1	1
浪荡	1	1	1	2
律指	1	1	1	1
铁铬	1	1	1	1
变步	1	1	1	1
命渴	1	1	1	1
紫黄	1	1	1	1
倒躺	1	1	1	1
出恶	1	1	1	1
规轨	1	1	1	1
撺窜	1	1	1	1
山木	1	1	1	1
一浑	1	1	2	2
学毒	1	1	1	1
柴薪	1	1	1	1
制著	1	1	2	2
只片	1	1	2	2
亡急	1	1	1	1
戎茸	1	1	1	1
醜陷	1	1	1	1
纬纶	1	1	1	1
喻证	1	2	2	2
芬芳	1	1	1	1
惠赠	1	1	1	1
文笑	1	1	1	1
只独	1	1	1	1
赛馆	1	1	2	2
吹芳	1	1	1	1
异形	1	1	1	1
山树	1	1	1	1
一成	1	1	1	1
一我	1	1	1	1
晚暮	1	1	2	2
低降	1	2	2	2
弃心	1	1	1	1
招揽	1	1	1	1
旨美	1	1	1	1
徉扬	1	1	1	1
灰赤	1	1	1	1
作坐	1	1	1	1
赛队	1	1	1	1
浓硝	1	1	1	1
壳袋	1	1	1	1
浪败	1	1	1	1
变改	1	2	2	3
弱竭	1	1	1	1
才浪	1	1	1	1
变故	1	1	1	1
文理	1	1	1	1
擒缚	1	1	1	1
别逸	1	1	1	1
墨漆	1	1	1	1
老远	1	1	2	2
储盛	1	1	1	1
假夺	1	1	1	1
推量	1	1	1	1
年形	1	2	2	2
铁鬼	1	1	1	1
占步	1	1	1	1
徙迁	1	1	1	1
一捞	1	1	1	1
卓荦	1	1	1	1
奈聊	1	1	1	1
红银	1	1	1	1
啸笑	1	1	1	1
嗓鼻	1	1	1	1
测论	1	1	1	1
殊涂	1	1	1	1
晚末	1	1	2	2
逐遵	1	1	1	1
老转	1	1	1	1
坏废	1	1	1	1
盟革	1	1	1	1
寻随	1	1	1	1
年徒	1	1	1	1
畜蓄	1	3	3	3
眉言	1	1	1	1
坚牢	1	1	1	1
坏崩	1	1	1	1
儗拟	1	2	2	2
杳沉	1	1	1	1
廉德	1	1	1	1
调谐	1	1	1	2
敦郭	1	1	1	1
师艺	1	1	1	1
娶配	1	2	2	2
宇梢	1	1	1	1
敢甘	1	1	1	1
老谙	1	1	1	1
学普	1	1	1	1
头灵	1	1	1	1
检育	1	2	2	2
订鲜	1	1	1	1
作吐	1	1	1	1
关通	1	1	1	1
一意	1	1	1	1
作同	1	1	1	1
授许	1	1	1	1
墨法	1	1	1	1
及知	1	1	1	1
涣焕	1	1	1	1
作呼	1	2	2	2
业红	1	1	1	1
度期	1	1	1	1
权电	1	1	1	1
弱秀	1	1	1	1
度查	1	2	2	2
学本	1	2	2	2
盗警	1	1	1	1
卖献	1	1	1	1
胁腋	1	1	1	1
作品	1	1	1	1
学材	1	1	1	3
老贱	1	1	1	1
啮茹	1	1	1	1
毕逼	1	1	1	1
半静	1	1	1	1
出步	1	1	1	1
半青	1	1	1	1
山水	1	1	1	1
作匠	1	1	1	1
作卖	1	2	2	2
头盘	1	1	1	1
假属	1	1	1	1
山江	1	2	2	2
度性	1	1	1	1
山汉	1	1	1	1
坚知	1	1	1	1
山池	1	1	1	1
学情	1	1	1	1
劳愤	1	1	1	1
一暂	1	1	1	1
命新	1	1	1	1
山河	1	1	1	1
丝线	1	1	1	1
盟鉴	1	1	1	1
作取	1	1	1	1
笃要	1	1	1	1
作变	1	1	1	1
形走	1	1	1	1
亡死	1	1	2	2
苟阿	1	1	1	1
丝缕	1	1	2	2
品弄	1	2	2	2
一有	1	1	1	1
撞走	1	1	1	1
亿千	1	2	2	2
説道	1	2	4	4
统设	1	1	1	1
山海	1	1	1	1
品彩	1	1	1	1
男美	1	1	1	1
作副	1	1	1	1
鴞鹗	1	2	2	2
停厅	1	1	1	1
头眉	1	2	2	2
头眼	1	1	1	1
畜育	1	1	1	1
变急	1	1	1	1
从作	1	2	2	2
作动	1	1	1	1
萨达	1	1	1	1
变恒	1	1	1	1
别错	1	1	1	1
堤隄	1	1	1	1
慕附	1	2	2	2
捷辩	1	1	1	1
怨恨	1	1	1	2
册记	1	1	1	1
蟆蟇	1	1	1	1
栖节	1	1	1	1
擒禽	1	1	1	1
坏好	1	1	1	1
作具	1	1	1	1
作兴	1	2	2	2
苟钻	1	1	1	1
学户	1	1	1	1
文片	1	1	1	2
怨惨	1	1	1	1
泉蚀	1	1	1	1
吹诌	1	1	1	1
老衰	1	1	1	1
坚甲	1	1	1	1
招敬	1	1	1	2
浓绿	1	1	1	1
因良	1	1	1	1
扶负	1	1	1	1
短送	1	1	1	1
士生	1	1	1	1
一攻	1	1	1	1
命明	1	1	1	1
僻意	1	1	1	1
寻遗	1	1	1	1
畜艾	1	1	1	1
芷茞	1	1	1	1
变戏	1	1	1	1
摄遂	1	1	1	1
怫赫	1	1	1	1
琮璧	1	1	1	1
三八	1	1	2	5
人苦	1	2	2	2
报救	1	1	1	1
奥考	1	1	1	1
紫阳	1	1	1	1
怨憎	1	1	1	1
佚玉	1	1	1	1
从勤	1	1	1	1
乔佐	1	1	1	1
舍解	1	2	2	2
推装	1	3	3	3
贯鲍	1	1	1	1
漂飃	1	1	1	1
翼颅	1	1	1	1
一空	1	1	1	1
别行	1	1	1	1
半诈	1	1	1	1
文汉	1	2	2	2
推行	1	2	2	2
景水	1	1	1	1
文民	1	1	1	1
一立	1	1	1	1
寻追	1	1	2	2
卓高	1	1	1	1
三中	1	2	2	2
墨相	1	1	1	1
殊生	1	1	1	1
寻踵	1	1	1	1
从可	1	1	1	1
毕败	1	1	1	1
哗矜	1	1	1	1
旌荆	1	1	1	1
一符	1	1	2	2
倒颓	1	1	1	1
疑魂	1	1	1	1
抱韫	1	1	1	1
盟辱	1	1	1	1
劾诋	1	1	1	1
摄蹑	1	1	1	1
捷速	1	1	1	1
统面	1	1	1	1
灰钒	1	1	1	1
肚肠	1	1	1	1
义赤	1	1	1	1
住购	1	1	1	1
丝思	1	1	1	1
御暴	1	1	1	1
学级	1	1	1	1
膝足	1	2	2	2
出用	1	1	1	1
翼骥	1	1	1	1
出由	1	1	1	1
度绳	1	1	1	1
业权	1	1	1	1
弱惰	1	1	1	1
画齐	1	1	1	1
鲗鲫	1	1	1	1
入敛	1	1	1	1
度终	1	1	1	1
入支	1	1	1	1
怨精	1	1	1	1
悔驷	1	1	1	1
鞍驴	1	1	1	1
匿无	1	1	1	1
答迎	1	1	1	1
浪雲	1	1	1	1
惹揽	1	1	2	2
浪雪	1	1	1	1
窥视	1	1	1	1
窥见	1	1	1	1
窥观	1	1	1	1
型库	1	1	1	1
得顾	1	1	1	1
西阴	1	1	1	1
趾踵	1	1	1	1
劳绩	1	1	2	2
翼魂	1	2	2	2
纠聚	1	1	1	1
崧嵩	1	1	1	1
帐户	1	1	1	1
栖飞	1	1	1	1
景梦	1	1	1	1
灰酸	1	2	2	2
辅面	1	1	1	1
从回	1	1	1	1
出献	1	2	2	2
盟誓	1	1	1	1
盗钓	1	1	1	1
卓鹤	1	1	1	1
墟山	1	1	1	1
受获	1	1	1	1
变移	1	2	2	2
大驷	1	1	1	1
扫洗	1	1	1	1
坑阬	1	1	1	1
浊秽	1	1	1	1
一纤	1	1	2	2
俯芥	1	1	1	1
奥魔	1	1	1	1
債思	1	1	1	1
业意	1	1	1	1
推谦	1	1	1	1
一绝	1	1	1	1
厅环	1	1	1	1
戴海	1	1	1	1
惹摘	1	1	1	1
变祸	1	1	3	4
寻评	1	1	1	1
恋连	1	1	1	1
新老	1	1	1	1
液醴	1	1	1	1
究结	1	2	2	2
更最	1	1	1	3
循蹈	1	2	2	2
唇笔	1	1	1	1
入报	1	1	1	1
仄昃	1	1	1	1
撞锋	1	1	1	1
堂胞	1	1	1	1
咒扯	1	1	1	1
云市	1	1	1	1
丝条	1	2	2	2
伏添	1	1	1	1
丝枝	1	1	1	1
头漓	1	1	1	1
学社	1	1	1	1
咒护	1	1	1	1
寔實	1	1	1	1
硬韧	1	1	1	1
擎檠	1	1	1	1
撞问	1	1	1	1
撞闯	1	1	1	1
丝染	1	1	1	1
栖餐	1	1	1	1
文植	1	1	1	1
远长	1	1	2	2
御护	1	1	1	1
狮虎	1	1	1	2
惠鲍	1	1	1	1
赅足	1	1	1	1
昨每	1	1	1	1
呵浑	1	1	1	1
响流	1	2	3	3
么麽	1	2	2	2
远阔	1	1	2	2
硬铁	1	1	1	1
头民	1	1	1	1
鱼鳞	1	1	1	1
型子	1	1	1	1
学程	1	1	1	1
变等	1	1	1	2
翼鸟	1	1	1	1
徙避	1	1	1	1
鱼鲋	1	2	2	2
鱼鲈	1	1	1	1
变窍	1	1	1	1
虵蛇	1	2	2	2
别远	1	1	1	1
眴瞬	1	1	1	1
挠阿	1	1	1	2
云尘	1	1	1	1
亲相	1	1	1	1
富弗	1	1	1	1
掠略	1	2	3	3
庋箧	1	1	1	1
当撑	1	1	1	1
昃移	1	1	1	2
弱既	1	1	1	1
劳竭	1	1	1	1
受而	1	1	1	1
业成	1	1	1	1
山石	1	2	2	2
菹葅	1	1	1	1
业学	1	1	1	1
尸身	1	1	1	1
头投	1	2	2	2
佹复	1	1	1	1
亡美	1	1	1	1
游痴	1	1	1	1
还金	1	1	1	1
征搜	1	1	1	1
入澈	1	1	1	1
畜长	1	1	1	1
墨美	1	1	1	1
贯钱	1	1	1	1
业流	1	3	3	3
头我	1	1	1	1
回徊	1	2	2	2
漂逐	1	1	1	1
亲礼	1	1	1	1
劳痨	1	1	1	1
学理	1	1	1	1
攒穿	1	2	2	2
头手	1	2	2	2
墨缣	1	1	1	1
一独	1	2	2	2
画锁	1	1	1	1
在当	1	1	1	1
年连	1	1	1	1
仙千	1	1	1	1
硬魔	1	1	1	1
文族	1	1	1	1
业注	1	1	1	1
学疗	1	1	1	1
悔醒	1	1	1	1
眉髯	1	1	1	1
从客	1	1	1	1
友易	1	2	2	2
膝蛇	1	1	1	1
度用	1	2	2	2
漏露	1	1	1	1
枯琼	1	1	1	1
还都	1	1	1	1
学男	1	1	1	1
一玉	1	2	2	2
变理	1	1	1	1
怨矢	1	1	1	1
及数	1	1	1	1
从存	1	1	1	1
出绝	1	1	1	1
回度	1	1	1	1
丝毛	1	1	1	1
贯错	1	1	1	1
出纳	1	1	1	1
抄转	1	1	1	1
及支	1	1	1	1
云其	1	1	1	1
因随	1	2	4	4
喷歕	1	1	1	1
戴插	1	1	1	1
眉首	1	1	1	1
斧车	1	1	1	1
勤闲	1	1	1	1
学盗	1	1	1	1
击就	1	1	2	2
帆雾	1	1	1	1
扫挟	1	1	1	1
山窠	1	1	1	1
受赴	1	1	1	1
匿求	1	1	1	1
得采	1	1	1	1
殊绝	1	1	1	1
敢敬	1	1	1	1
受负	1	1	1	1
文明	1	1	1	1
沙石	1	1	1	1
寄梦	1	2	3	3
恣极	1	1	1	1
得适	1	1	1	1
俯负	1	1	1	1
得造	1	1	1	1
简见	1	1	1	1
眉颜	1	1	1	1
入没	1	2	2	2
賫赍	1	1	1	1
学知	1	1	1	1
命物	1	1	1	1
洛雷	1	1	1	1
省约	1	1	1	1
灰鸦	1	1	1	1
改解	1	1	1	1
从奉	1	1	1	1
啬节	1	1	1	1
句计	1	1	1	1
响声	1	1	2	2
仙冰	1	1	1	1
红野	1	1	1	1
潜遁	1	1	1	1
喷海	1	1	1	1
出筹	1	1	1	1
千成	1	1	1	1
学炕	1	1	1	1
受请	1	1	1	1
回存	1	1	1	2
奋投	1	1	1	1
庖谋	1	1	1	1
征怒	1	1	1	1
巴鲁	1	1	1	1
头曹	1	1	1	1
出回	1	1	1	1
检防	1	1	1	1
装镶	1	1	1	1
腿臂	1	1	1	1
招着	1	1	1	1
累聚	1	1	1	1
叠弄	1	1	1	1
喷淋	1	1	1	1
媚迷	1	1	1	1
老驽	1	1	1	1
墨笔	1	1	1	1
一相	1	1	1	1
省礼	1	1	1	1
处招	1	1	1	1
疏短	1	1	1	1
改转	1	1	1	1
浪颡	1	1	1	1
参导	1	1	1	1
变烈	1	1	1	1
古索	1	1	1	1
士材	1	1	1	1
业梦	1	1	1	1
浪风	1	1	1	1
年秋	1	2	2	2
头朝	1	1	1	1
云团	1	1	1	1
头有	1	1	2	2
吹飞	1	1	1	1
从归	1	1	1	1
午舞	1	1	1	1
浓深	1	1	1	1
动脍	1	1	1	1
叠并	1	1	1	1
羹茶	1	2	2	2
头来	1	1	1	1
旁邪	1	1	1	1
紫蟒	1	1	1	1
亡离	1	1	1	1
摇颠	1	1	1	1
丝水	1	1	1	1
规院	1	1	1	1
萧超	1	1	1	1
翼雏	1	1	1	1
坚新	1	1	1	1
仙同	1	1	1	1
只止	1	1	1	1
戴柱	1	1	1	1
防除	1	1	1	1
夕岁	1	1	1	1
亲缘	1	1	1	1
出秋	1	1	1	1
窜蹿	1	1	1	1
啸沸	1	1	1	1
从就	1	1	2	2
少省	1	1	1	1
劚斸	1	1	1	1
学片	1	1	1	1
得闻	1	1	2	2
仰闻	1	1	1	1
则而	1	2	3	3
叔祖	1	1	1	1
变状	1	1	1	1
云吹	1	1	1	1
改败	1	1	1	1
咎孽	1	1	1	1
铜银	1	2	2	2
受行	1	2	2	2
倒阅	1	1	1	1
省程	1	1	1	1
陨零	1	1	1	1
雕鹰	1	1	1	1
悟过	1	1	1	1
企跂	1	2	2	2
坚安	1	2	2	2
叠接	1	2	3	3
头媒	1	1	1	1
济顾	1	1	1	1
偷钻	1	1	1	1
宅归	1	1	1	1
人辈	1	1	1	1
千常	1	1	1	1
襟负	1	1	1	1
过远	1	1	1	1
过进	1	2	2	2
品牌	1	1	1	1
过还	1	2	2	2
退道	1	1	1	1
吝恡	1	1	1	1
回来	1	2	2	2
就这	1	1	1	1
从所	1	1	1	1
尽胜	1	1	1	1
刻铭	1	1	1	1
滑粉	1	1	1	1
入在	1	2	2	2
打石	1	1	1	1
宅径	1	1	1	1
回柔	1	1	1	2
曲穷	1	1	1	1
参星	1	1	1	1
假烦	1	1	1	1
见说	1	2	2	2
见言	1	3	3	3
异离	1	1	1	1
探缩	1	2	2	2
士子	1	1	1	1
国子	1	1	1	1
有犹	1	1	1	1
士学	1	1	2	2
头对	1	1	1	1
紧进	1	1	1	1
茶酒	1	1	1	1
械车	1	1	1	1
林艺	1	1	1	1
胆魂	1	1	1	1
护轻	1	2	2	2
昧谩	1	1	1	1
利誉	1	1	1	1
业命	1	1	1	1
扬闻	1	1	1	1
业名	1	1	1	1
停翔	1	1	1	1
品才	1	1	1	1
煑煮	1	1	1	1
融领	1	1	1	1
雷鲁	1	1	1	1
狈籍	1	1	1	1
坏甲	1	1	1	1
人足	1	1	2	2
庙殿	1	1	1	1
从惟	1	1	1	1
凝成	1	1	1	1
拍捣	1	1	1	1
康户	1	1	1	1
酒锦	1	1	1	1
渭谓	1	1	1	1
才能	1	2	2	4
林腰	1	1	1	1
暴涸	1	1	1	1
品炮	1	1	1	1
暴涨	1	1	1	1
求爱	1	1	1	1
见视	1	1	2	5
块肉	1	1	1	1
会通	1	1	1	1
打痛	1	1	1	1
见解	1	1	1	1
济验	1	1	1	1
子缆	1	1	2	2
暴淫	1	1	1	1
仅间	1	1	1	1
利观	1	1	1	1
丑连	1	1	1	1
无窒	1	1	1	1
业国	1	1	1	1
丑过	1	1	1	1
子纳	1	1	1	1
世之	1	1	1	1
宣彰	1	1	1	1
热铁	1	1	1	1
立落	1	1	1	1
云棋	1	1	1	1
酒钱	1	1	1	1
寝膳	1	1	1	1
一万	1	2	2	3
扬遁	1	1	1	1
士师	1	1	1	2
乱谤	1	1	1	1
入口	1	1	1	1
三立	1	2	2	2
探穷	1	1	1	1
入叶	1	1	1	1
有知	1	1	2	2
回挥	1	2	2	2
子种	1	1	1	1
厕场	1	1	1	1
一乏	1	1	1	1
潜魅	1	1	1	1
掀滔	1	1	1	1
一九	1	1	2	4
一乡	1	1	1	1
忤竞	1	1	1	1
一买	1	1	1	1
子禅	1	1	1	1
从暗	1	1	1	1
一了	1	1	1	1
业克	1	1	1	1
一于	1	1	1	1
一五	1	2	4	7
菽蘖	1	1	1	1
由能	1	1	1	1
喜祸	1	1	1	1
弄炼	1	1	1	1
一人	1	3	3	3
业具	1	1	1	1
